loss,reward,episode,frame_number,epsilon,q_vals
6,0.0,0,1704,0.98,0
5,0.0,0,1708,0.98,0
5,-0.0001,0,1712,0.98,0
4,0.0,0,1716,0.98,0
4,0.0,0,1720,0.98,0
3,0.0,0,1724,0.98,0
3,0.0,0,1728,0.98,0
3,-0.0001,0,1732,0.98,0
3,0.0,0,1736,0.98,0
3,0.0,0,1740,0.98,0
3,0.0,0,1744,0.98,0
3,0.0,0,1748,0.98,0
3,-0.0001,0,1752,0.98,0
3,0.0,0,1756,0.98,0
3,0.0,0,1760,0.98,0
2,0.0,0,1764,0.98,0
2,0.0,0,1768,0.98,0
2,0.0,0,1772,0.98,0
2,0.0,0,1776,0.98,0
2,0.0,0,1780,0.98,0
2,0.0,0,1784,0.98,0
2,0.0,0,1788,0.98,0
2,0.0,0,1792,0.98,0
2,0.0,0,1796,0.98,0
2,0.0,0,1800,0.98,0
2,0.0,0,1804,0.98,0
2,0.0,0,1808,0.98,0
2,0.0,0,1812,0.98,0
2,0.0,0,1816,0.98,0
2,0.0,0,1820,0.98,0
2,0.0,0,1824,0.98,0
2,0.0,0,1828,0.98,0
2,0.0,0,1832,0.98,0
1,0.0,0,1836,0.98,0
2,0.0,0,1840,0.98,0
2,0.0,0,1844,0.98,0
2,0.0,0,1848,0.98,0
2,0.0,0,1852,0.98,0
2,0.0,0,1856,0.98,0
2,0.0,0,1860,0.98,0
2,0.0,0,1864,0.98,0
2,0.0,0,1868,0.98,0
2,0.0,0,1872,0.98,0
2,0.0,0,1876,0.98,0
2,0.0,0,1880,0.98,0
2,0.0,0,1884,0.98,0
2,0.0,0,1888,0.98,0
2,0.0,0,1892,0.98,0
2,0.0,0,1896,0.98,0
2,0.0,0,1900,0.98,0
2,0.0,0,1904,0.98,0
2,0.0,0,1908,0.98,0
2,0.0,0,1912,0.98,0
2,0.0,0,1916,0.98,0
2,0.0,0,1920,0.98,0
2,0.0,0,1924,0.98,0
2,0.0,0,1928,0.98,0
2,0.0,0,1932,0.98,0
2,0.0,0,1936,0.98,0
1,0.0,0,1940,0.98,0
2,0.0,0,1944,0.98,0
1,0.0,0,1948,0.98,0
1,0.0,0,1952,0.98,0
1,0.0,0,1956,0.98,0
1,0.0,0,1960,0.98,0
1,0.0,0,1964,0.98,0
1,0.0,0,1968,0.98,0
1,0.0,0,1972,0.98,0
1,0.0,0,1976,0.98,0
1,0.0,0,1980,0.98,0
1,0.0,0,1984,0.98,0
2,-0.0001,0,1988,0.98,0
2,0.0,0,1992,0.98,0
1,0.0,0,1996,0.98,0
1,0.0,0,2000,0.98,0
1,0.0,0,2004,0.98,0
1,0.0,0,2008,0.98,0
1,0.0,0,2012,0.98,0
1,0.0,0,2016,0.98,0
1,0.0,0,2020,0.98,0
2,0.0,0,2024,0.98,0
2,0.0,0,2028,0.98,0
1,0.0,0,2032,0.98,0
1,0.0,0,2036,0.98,0
2,0.0,0,2040,0.98,0
1,0.0,0,2044,0.98,0
1,0.0,0,2048,0.98,0
1,0.0,0,2052,0.98,0
1,0.0,0,2056,0.98,0
1,0.0,0,2060,0.98,0
1,0.0,0,2064,0.98,0
2,0.0,0,2068,0.98,0
1,0.0,0,2072,0.98,0
1,0.0,0,2076,0.98,0
1,0.0,0,2080,0.98,0
1,0.02,0,2084,0.98,0
1,0.0,0,2088,0.98,0
1,0.0,0,2092,0.98,0
1,0.0,0,2096,0.98,0
1,0.0,0,2100,0.98,0
1,0.0,0,2104,0.98,0
1,0.0,0,2108,0.98,0
1,0.0,0,2112,0.98,0
1,0.0,0,2116,0.98,0
1,0.0,0,2120,0.98,0
1,0.0,0,2124,0.98,0
1,0.0,0,2128,0.98,0
1,0.0,0,2132,0.98,0
1,0.0,0,2136,0.98,0
1,0.0,0,2140,0.98,0
1,0.0,0,2144,0.98,0
1,0.0,0,2148,0.98,0
1,0.0,0,2152,0.98,0
1,0.0,0,2156,0.98,0
1,0.0,0,2160,0.98,0
1,0.0,0,2164,0.98,0
1,0.0,0,2168,0.98,0
1,0.0,0,2172,0.98,0
1,0.0,0,2176,0.98,0
1,0.0,0,2180,0.98,0
1,0.0,0,2184,0.98,0
1,0.0,0,2188,0.98,0
1,-0.0001,0,2192,0.98,0
1,0.0,0,2196,0.98,0
1,0.0,0,2200,0.98,0
1,0.0,0,2204,0.98,0
1,0.0,0,2208,0.98,0
1,-0.0001,0,2212,0.98,0
1,0.0,0,2216,0.98,0
1,0.0,0,2220,0.98,0
1,0.0,0,2224,0.98,0
1,0.0,0,2228,0.98,0
1,-0.0001,0,2232,0.98,0
1,0.0,0,2236,0.98,0
1,0.0,0,2240,0.98,0
1,0.0,0,2244,0.98,0
1,0.0,0,2248,0.98,0
1,-0.0001,0,2252,0.98,0
1,0.0,0,2256,0.98,0
1,0.0,0,2260,0.98,0
1,0.0,0,2264,0.98,0
1,0.0,0,2268,0.98,0
1,-0.0001,0,2272,0.98,0
1,0.0,0,2276,0.98,0
1,0.0,0,2280,0.98,0
1,0.0,0,2284,0.98,0
1,0.0,0,2288,0.98,0
1,0.0,0,2292,0.98,0
1,0.0,0,2296,0.98,0
1,0.0,0,2300,0.98,0
1,0.0,0,2304,0.98,0
1,0.0,0,2308,0.98,0
1,0.0,0,2312,0.98,0
1,0.02,0,2316,0.98,0
1,0.0,0,2320,0.98,0
1,0.0,0,2324,0.98,0
1,0.0,0,2328,0.98,0
1,0.0,0,2332,0.98,0
1,-0.0001,0,2336,0.98,0
1,0.0,0,2340,0.98,0
1,0.0,0,2344,0.98,0
1,0.0,0,2348,0.98,0
1,0.0,0,2352,0.98,0
1,0.0,0,2356,0.98,0
1,0.0,0,2360,0.98,0
1,0.0,0,2364,0.98,0
1,0.0,0,2368,0.98,0
1,0.0,0,2372,0.98,0
1,0.0,0,2376,0.98,0
1,0.0,0,2380,0.98,0
1,0.0,0,2384,0.98,0
1,0.0,0,2388,0.98,0
1,0.0,0,2392,0.98,0
1,0.0,0,2396,0.98,0
1,0.0,0,2400,0.98,0
1,0.0,0,2404,0.9603999999999999,0
1,0.0,0,2408,0.9603999999999999,0
1,0.0,0,2412,0.9603999999999999,0
1,0.0,0,2416,0.9603999999999999,0
1,0.0,0,2420,0.9603999999999999,0
1,0.02,0,2424,0.9603999999999999,0
1,0.0,0,2428,0.9603999999999999,0
1,0.0,0,2432,0.9603999999999999,0
1,0.0,0,2436,0.9603999999999999,0
1,0.0,0,2440,0.9603999999999999,0
1,0.0,0,2444,0.9603999999999999,0
1,0.0,0,2448,0.9603999999999999,0
1,0.0,0,2452,0.9603999999999999,0
1,0.0,0,2456,0.9603999999999999,0
1,0.0,0,2460,0.9603999999999999,0
1,0.0,0,2464,0.9603999999999999,0
1,0.0,0,2468,0.9603999999999999,0
1,0.0,0,2472,0.9603999999999999,0
1,0.0,0,2476,0.9603999999999999,0
1,0.0,0,2480,0.9603999999999999,0
1,0.0,0,2484,0.9603999999999999,0
1,0.0,0,2488,0.9603999999999999,0
1,0.0,0,2492,0.9603999999999999,0
1,0.0,0,2496,0.9603999999999999,0
1,0.0,0,2500,0.9603999999999999,0
1,0.0,0,2504,0.9603999999999999,0
1,0.0,0,2508,0.9603999999999999,0
1,0.0,0,2512,0.9603999999999999,0
1,0.0,0,2516,0.9603999999999999,0
1,0.0,0,2520,0.9603999999999999,0
1,0.0,0,2524,0.9603999999999999,0
1,0.0,0,2528,0.9603999999999999,0
1,0.0,0,2532,0.9603999999999999,0
1,0.0,0,2536,0.9603999999999999,0
1,0.0,0,2540,0.9603999999999999,0
1,0.0,0,2544,0.9603999999999999,0
1,0.0,0,2548,0.9603999999999999,0
1,0.0,0,2552,0.9603999999999999,0
1,0.0,0,2556,0.9603999999999999,0
1,0.0,0,2560,0.9603999999999999,0
1,0.0,0,2564,0.9603999999999999,0
1,0.0,0,2568,0.9603999999999999,0
1,0.0,0,2572,0.9603999999999999,0
1,0.0,0,2576,0.9603999999999999,0
1,0.0,0,2580,0.9603999999999999,0
1,-0.0001,0,2584,0.9603999999999999,0
1,0.0,0,2588,0.9603999999999999,0
1,0.0,0,2592,0.9603999999999999,0
1,0.0,0,2596,0.9603999999999999,0
1,0.0,0,2600,0.9603999999999999,0
1,-0.0001,0,2604,0.9603999999999999,0
1,0.0,0,2608,0.9603999999999999,0
1,0.0,0,2612,0.9603999999999999,0
1,0.0,0,2616,0.9603999999999999,0
1,-0.001,0,2620,0.9603999999999999,0
1,-0.0001,0,2624,0.9603999999999999,0
1,0.0,0,2628,0.9603999999999999,0
1,0.0,0,2632,0.9603999999999999,0
1,0.0,0,2636,0.9603999999999999,0
1,0.0,0,2640,0.9603999999999999,0
1,-0.0001,0,2644,0.9603999999999999,0
1,0.0,0,2648,0.9603999999999999,0
1,0.0,0,2652,0.9603999999999999,0
1,0.0,0,2656,0.9603999999999999,0
1,0.0,0,2660,0.9603999999999999,0
1,-0.0001,0,2664,0.9603999999999999,0
1,0.0,0,2668,0.9603999999999999,0
1,-0.001,0,2672,0.9603999999999999,0
1,0.0,0,2676,0.9603999999999999,0
1,0.0,0,2680,0.9603999999999999,0
1,-0.0001,0,2684,0.9603999999999999,0
1,0.0,0,2688,0.9603999999999999,0
1,0.0,0,2692,0.9603999999999999,0
1,0.0,0,2696,0.9603999999999999,0
1,0.0,0,2700,0.9603999999999999,0
1,-0.0001,0,2704,0.9603999999999999,0
1,0.0,0,2708,0.9603999999999999,0
1,0.0,0,2712,0.9603999999999999,0
1,0.0,0,2716,0.9603999999999999,0
1,0.0,0,2720,0.9603999999999999,0
1,-0.0001,0,2724,0.9603999999999999,0
11,0.0,0,2728,0.9603999999999999,0
11,0.0,0,2732,0.9603999999999999,0
9,0.0,0,2736,0.9603999999999999,0
1,0.0,0,2740,0.9603999999999999,0
9,0.0,0,2744,0.9603999999999999,0
2,0.0,0,2748,0.9603999999999999,0
2,0.0,0,2752,0.9603999999999999,0
2,0.0,0,2756,0.9603999999999999,0
8,0.0,0,2760,0.9603999999999999,0
1,-0.001,0,2764,0.9603999999999999,0
1,0.0,0,2768,0.9603999999999999,0
2,0.0,0,2772,0.9603999999999999,0
7,0.0,0,2776,0.9603999999999999,0
2,0.0,0,2780,0.9603999999999999,0
2,0.0,0,2784,0.9603999999999999,0
2,0.0,0,2788,0.9603999999999999,0
7,0.0,0,2792,0.9603999999999999,0
2,0.0,0,2796,0.9603999999999999,0
6,0.0,0,2800,0.9603999999999999,0
1,0.0,0,2804,0.9603999999999999,0
1,0.0,0,2808,0.9603999999999999,0
1,0.0,0,2812,0.9603999999999999,0
6,0.0,0,2816,0.9603999999999999,0
1,0.0,0,2820,0.9603999999999999,0
1,0.0,0,2824,0.9603999999999999,0
1,0.0,0,2828,0.9603999999999999,0
1,0.0,0,2832,0.9603999999999999,0
5,0.0,0,2836,0.9603999999999999,0
5,0.0,0,2840,0.9603999999999999,0
1,0.0,0,2844,0.9603999999999999,0
1,0.0,0,2848,0.9603999999999999,0
1,0.0,0,2852,0.9603999999999999,0
5,0.0,0,2856,0.9603999999999999,0
1,0.0,0,2860,0.9603999999999999,0
4,0.0,0,2864,0.9603999999999999,0
1,0.0,0,2868,0.9603999999999999,0
4,0.0,0,2872,0.9603999999999999,0
3,0.0,0,2876,0.9603999999999999,0
1,0.0,0,2880,0.9603999999999999,0
3,0.0,1,3,0.9603999999999999,0
17,0.0,1,7,0.9603999999999999,0
2,0.0,1,11,0.9603999999999999,0
1,0.0,1,15,0.9603999999999999,0
4,0.0,1,19,0.9603999999999999,0
1,0.0,1,23,0.9603999999999999,0
2,0.0,1,27,0.9603999999999999,0
2,0.0,1,31,0.9603999999999999,0
4,0.0,1,35,0.9603999999999999,0
1,0.0,1,39,0.9603999999999999,0
18,0.0,1,43,0.9603999999999999,0
1,0.0,1,47,0.9603999999999999,0
3,0.0,1,51,0.9603999999999999,0
1,0.0,1,55,0.9603999999999999,0
1,0.0,1,59,0.9603999999999999,0
16,0.0,1,63,0.9603999999999999,0
1,0.0,1,67,0.9603999999999999,0
1,0.0,1,71,0.9603999999999999,0
17,0.0,1,75,0.9603999999999999,0
15,0.0,1,79,0.9603999999999999,0
14,0.0,1,83,0.9603999999999999,0
2,0.0,1,87,0.9603999999999999,0
2,0.0,1,91,0.9603999999999999,0
2,0.0,1,95,0.9603999999999999,0
1,0.0,1,99,0.9603999999999999,0
3,0.0,1,103,0.9603999999999999,0
15,0.0,1,107,0.9603999999999999,0
2,0.0,1,111,0.9603999999999999,0
2,0.0,1,115,0.9603999999999999,0
14,0.0,1,119,0.9603999999999999,0
2,0.0,1,123,0.9603999999999999,0
3,0.0,1,127,0.9603999999999999,0
3,0.0,1,131,0.9603999999999999,0
2,0.0,1,135,0.9603999999999999,0
1,0.0,1,139,0.9603999999999999,0
14,0.0,1,143,0.9603999999999999,0
2,0.0,1,147,0.9603999999999999,0
2,0.0,1,151,0.9603999999999999,0
1,0.0,1,155,0.9603999999999999,0
1,0.0,1,159,0.9603999999999999,0
1,0.0,1,163,0.9603999999999999,0
1,0.0,1,167,0.9603999999999999,0
1,0.0,1,171,0.9603999999999999,0
1,0.0,1,175,0.9603999999999999,0
1,0.0,1,179,0.9603999999999999,0
16,0.0,1,183,0.9603999999999999,0
3,0.0,1,187,0.9603999999999999,0
2,0.0,1,191,0.9603999999999999,0
2,0.0,1,195,0.9603999999999999,0
2,0.0,1,199,0.9603999999999999,0
2,0.0,1,203,0.9603999999999999,0
2,0.0,1,207,0.9603999999999999,0
1,0.0,1,211,0.9603999999999999,0
1,0.0,1,215,0.9603999999999999,0
1,0.0,1,219,0.9603999999999999,0
16,0.0,1,223,0.9603999999999999,0
1,0.0,1,227,0.9603999999999999,0
2,0.0,1,231,0.9603999999999999,0
15,0.0,1,235,0.9603999999999999,0
1,0.0,1,239,0.9603999999999999,0
1,0.0,1,243,0.9603999999999999,0
1,0.0,1,247,0.9603999999999999,0
14,0.0,1,251,0.9603999999999999,0
2,0.0,1,255,0.9603999999999999,0
1,0.0,1,259,0.9603999999999999,0
2,0.0,1,263,0.9603999999999999,0
1,0.0,1,267,0.9603999999999999,0
2,0.0,1,271,0.9603999999999999,0
1,0.0,1,275,0.9603999999999999,0
15,0.0,1,279,0.9603999999999999,0
15,0.0,1,283,0.9603999999999999,0
2,0.0,1,287,0.9603999999999999,0
2,0.0,1,291,0.9603999999999999,0
1,0.0,1,295,0.9603999999999999,0
1,0.0,1,299,0.9603999999999999,0
1,0.0,1,303,0.9603999999999999,0
1,0.0,1,307,0.9603999999999999,0
1,0.0,1,311,0.9603999999999999,0
1,0.0,1,315,0.9603999999999999,0
1,0.0,1,319,0.9603999999999999,0
1,0.0,1,323,0.9603999999999999,0
1,0.0,1,327,0.9603999999999999,0
1,0.0,1,331,0.9603999999999999,0
1,0.0,1,335,0.9603999999999999,0
1,0.0,1,339,0.9603999999999999,0
16,0.0,1,343,0.9603999999999999,0
1,0.0,1,347,0.9603999999999999,0
1,0.0,1,351,0.9603999999999999,0
1,0.0,1,355,0.9603999999999999,0
1,-0.0001,1,359,0.9603999999999999,0
1,0.0,1,363,0.9603999999999999,0
1,0.0,1,367,0.9603999999999999,0
1,0.0,1,371,0.9603999999999999,0
1,0.0,1,375,0.9603999999999999,0
1,0.0,1,379,0.9603999999999999,0
15,0.0,1,383,0.9603999999999999,0
1,0.0,1,387,0.9603999999999999,0
1,0.0,1,391,0.9603999999999999,0
14,0.0,1,395,0.9603999999999999,0
1,-0.0011,1,399,0.9603999999999999,0
14,0.0,1,403,0.9603999999999999,0
14,0.0,1,407,0.9603999999999999,0
2,0.0,1,411,0.9603999999999999,0
13,0.0,1,415,0.9603999999999999,0
2,-0.0001,1,419,0.9603999999999999,0
2,0.0,1,423,0.9603999999999999,0
13,0.0,1,427,0.9603999999999999,0
1,0.0,1,431,0.9603999999999999,0
2,0.0,1,435,0.9603999999999999,0
3,-0.0001,1,439,0.9603999999999999,0
1,0.0,1,443,0.9603999999999999,0
1,-0.001,1,447,0.9603999999999999,0
2,0.0,1,451,0.9603999999999999,0
2,0.0,1,455,0.9603999999999999,0
1,-0.0001,1,459,0.9603999999999999,0
14,0.0,1,463,0.9603999999999999,0
1,0.0,1,467,0.9603999999999999,0
15,0.0,1,471,0.9603999999999999,0
1,0.0,1,475,0.9603999999999999,0
1,-0.0001,1,479,0.9603999999999999,0
14,0.0,1,483,0.9603999999999999,0
1,0.0,1,487,0.9603999999999999,0
1,0.0,1,491,0.9603999999999999,0
1,0.0,1,495,0.9603999999999999,0
1,-0.0001,1,499,0.9603999999999999,0
14,0.0,1,503,0.9603999999999999,0
1,0.0,1,507,0.9603999999999999,0
1,0.0,1,511,0.9603999999999999,0
1,0.0,1,515,0.9603999999999999,0
2,-0.0001,1,519,0.9603999999999999,0
1,0.0,1,523,0.9603999999999999,0
1,0.0,1,527,0.9603999999999999,0
1,0.0,1,531,0.9603999999999999,0
1,0.0,1,535,0.9603999999999999,0
1,0.0,1,539,0.9603999999999999,0
15,0.0,1,543,0.9603999999999999,0
1,0.0,1,547,0.9603999999999999,0
1,0.0,1,551,0.9603999999999999,0
1,0.0,1,555,0.9603999999999999,0
1,0.0,1,559,0.9603999999999999,0
15,0.0,1,563,0.9603999999999999,0
1,0.0,1,567,0.9603999999999999,0
1,0.0,1,571,0.9603999999999999,0
15,0.0,1,575,0.9603999999999999,0
1,0.0,1,579,0.9603999999999999,0
1,0.0,1,583,0.9603999999999999,0
1,0.0,1,587,0.9603999999999999,0
1,0.0,1,591,0.9603999999999999,0
14,0.0,1,595,0.9603999999999999,0
14,0.0,1,599,0.9603999999999999,0
14,0.0,1,603,0.9603999999999999,0
1,0.0,1,607,0.9603999999999999,0
1,0.0,1,611,0.9603999999999999,0
1,0.0,1,615,0.9603999999999999,0
14,0.0,1,619,0.9603999999999999,0
1,0.0,1,623,0.9603999999999999,0
1,0.0,1,627,0.9603999999999999,0
1,0.0,1,631,0.9603999999999999,0
2,0.0,1,635,0.9603999999999999,0
2,0.0,1,639,0.9603999999999999,0
1,0.0,1,643,0.9603999999999999,0
1,0.0,1,647,0.9603999999999999,0
1,0.0,1,651,0.9603999999999999,0
14,0.0,1,655,0.9603999999999999,0
1,0.0,1,659,0.9603999999999999,0
1,0.0,1,663,0.9603999999999999,0
14,0.0,1,667,0.9603999999999999,0
1,0.0,1,671,0.9603999999999999,0
1,0.0,1,675,0.9603999999999999,0
1,0.0,1,679,0.9603999999999999,0
1,0.0,1,683,0.9603999999999999,0
1,0.0,1,687,0.9603999999999999,0
15,0.0,1,691,0.9603999999999999,0
14,0.0,1,695,0.9603999999999999,0
1,0.0,1,699,0.9603999999999999,0
1,0.0,1,703,0.9603999999999999,0
14,0.0,1,707,0.9603999999999999,0
1,0.0,1,711,0.9603999999999999,0
14,0.0,1,715,0.9603999999999999,0
13,0.0,1,719,0.9603999999999999,0
13,0.0,1,723,0.9411919999999999,0
1,0.0,1,727,0.9411919999999999,0
1,0.0,1,731,0.9411919999999999,0
2,0.0,1,735,0.9411919999999999,0
2,0.0,1,739,0.9411919999999999,0
2,0.0,1,743,0.9411919999999999,0
2,0.0,1,747,0.9411919999999999,0
12,0.0,1,751,0.9411919999999999,0
1,0.0,1,755,0.9411919999999999,0
12,0.0,1,759,0.9411919999999999,0
3,0.0,1,763,0.9411919999999999,0
2,0.0,1,767,0.9411919999999999,0
1,0.0,1,771,0.9411919999999999,0
12,0.0,1,775,0.9411919999999999,0
13,0.0,1,779,0.9411919999999999,0
12,0.0,1,783,0.9411919999999999,0
2,0.0,1,787,0.9411919999999999,0
2,0.0,1,791,0.9411919999999999,0
12,0.0,1,795,0.9411919999999999,0
2,0.0,1,799,0.9411919999999999,0
2,0.0,1,803,0.9411919999999999,0
1,0.0,1,807,0.9411919999999999,0
2,0.0,1,811,0.9411919999999999,0
2,0.0,1,815,0.9411919999999999,0
12,0.0,1,819,0.9411919999999999,0
2,0.0,1,823,0.9411919999999999,0
1,0.0,1,827,0.9411919999999999,0
1,0.0,1,831,0.9411919999999999,0
1,0.0,1,835,0.9411919999999999,0
1,0.0,1,839,0.9411919999999999,0
13,0.0,1,843,0.9411919999999999,0
1,0.0,1,847,0.9411919999999999,0
13,0.0,1,851,0.9411919999999999,0
1,0.0,1,855,0.9411919999999999,0
1,0.0,1,859,0.9411919999999999,0
1,0.0,1,863,0.9411919999999999,0
1,0.0,1,867,0.9411919999999999,0
1,0.0,1,871,0.9411919999999999,0
1,0.0,1,875,0.9411919999999999,0
1,0.0,1,879,0.9411919999999999,0
1,0.0,1,883,0.9411919999999999,0
1,0.0,1,887,0.9411919999999999,0
14,0.0,1,891,0.9411919999999999,0
1,0.0,1,895,0.9411919999999999,0
1,0.0,1,899,0.9411919999999999,0
1,0.0,1,903,0.9411919999999999,0
1,0.0,1,907,0.9411919999999999,0
14,0.0,1,911,0.9411919999999999,0
1,0.0,1,915,0.9411919999999999,0
14,0.0,1,919,0.9411919999999999,0
1,0.0,1,923,0.9411919999999999,0
2,0.0,1,927,0.9411919999999999,0
1,0.0,1,931,0.9411919999999999,0
1,0.0,1,935,0.9411919999999999,0
2,0.0,1,939,0.9411919999999999,0
1,0.0,1,943,0.9411919999999999,0
1,0.0,1,947,0.9411919999999999,0
1,0.0,1,951,0.9411919999999999,0
1,0.0,1,955,0.9411919999999999,0
10,0.0,1,959,0.9411919999999999,0
14,0.0,1,963,0.9411919999999999,0
8,0.0,1,967,0.9411919999999999,0
14,0.0,1,971,0.9411919999999999,0
2,0.0,1,975,0.9411919999999999,0
5,0.0,1,979,0.9411919999999999,0
2,0.0,1,983,0.9411919999999999,0
2,0.0,1,987,0.9411919999999999,0
2,0.0,1,991,0.9411919999999999,0
4,0.0,1,995,0.9411919999999999,0
4,0.0,1,999,0.9411919999999999,0
14,0.0,1,1003,0.9411919999999999,0
14,0.0,1,1007,0.9411919999999999,0
2,0.0,1,1011,0.9411919999999999,0
4,0.0,1,1015,0.9411919999999999,0
4,0.0,1,1019,0.9411919999999999,0
4,0.0,1,1023,0.9411919999999999,0
1,0.0,1,1027,0.9411919999999999,0
14,0.0,1,1031,0.9411919999999999,0
1,0.0,1,1035,0.9411919999999999,0
3,0.0,1,1039,0.9411919999999999,0
13,0.0,1,1043,0.9411919999999999,0
4,0.0,1,1047,0.9411919999999999,0
